dataset,representation,embedding_tag,objective,pair_condition,N,run,seed,train_examples,train_pairs,val_pairs,epochs_trained,general_pair_accuracy,same_image_accuracy,mse,mae,pearson,spearman,kendall_c,rating_mode,test_examples,general_test_pairs,same_image_test_pairs
VICR,vilbert,vilbert,bradley_terry,different_image,2.0,6,5,10175,20350,4620,19,0.915786143625435,0.8442092886537331,18.47364616394043,3.4053707122802734,0.8721813811868344,0.8796974406708813,0.7992464612160164,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,hinge,different_image,2.0,7,6,10175,20350,4620,20,0.9152167035748181,0.8412698412698413,13.687843322753906,3.4031848907470703,0.8465497250103589,0.8798393276323145,0.8003881335731138,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,bradley_terry,different_image,2.0,7,6,10175,20350,4620,18,0.9189496994621955,0.8518518518518519,21.077848434448242,3.982120990753174,0.8705510226516111,0.8807714635859397,0.8013851890942693,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,hinge,different_image,2.0,8,7,10175,20350,4620,17,0.9189496994621955,0.8524397413286302,11.745701789855957,3.2134673595428467,0.8614486954936993,0.8822176333946768,0.8030953207096013,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,bradley_terry,different_image,2.0,8,7,10175,20350,4620,19,0.9136349256564379,0.8395061728395061,20.86808967590332,3.8206405639648438,0.8653351971385064,0.8790265309388522,0.7994891572901748,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,hinge,different_image,2.0,9,8,10175,20350,4620,17,0.9201518506801645,0.8477366255144033,11.285623550415039,2.994649648666382,0.8808092389460925,0.8829343084112357,0.8034548611823492,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,bradley_terry,different_image,2.0,9,8,10175,20350,4620,17,0.9179373615944322,0.8418577307466196,14.299131393432617,3.223139524459839,0.878287314561419,0.8814134107181858,0.8016058673802565,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,hinge,different_image,2.0,10,9,10175,20350,4620,18,0.9180006327111674,0.8300999412110524,13.806282997131348,3.5019309520721436,0.8715047371841322,0.8797175128982722,0.7994961629500473,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,bradley_terry,different_image,2.0,10,9,10175,20350,4620,17,0.92179689971528,0.8453850676072898,21.505775451660156,4.146812438964844,0.8814247997321694,0.8837078656671576,0.8054409657562345,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,hinge,different_image,3.0,1,0,10175,30525,6930,19,0.9204682062638405,0.8547912992357437,11.966804504394531,3.0115506649017334,0.8714872329845349,0.8845967105309296,0.807022993876753,rounded_mean,3161,15805,1701
