dataset,representation,embedding_tag,objective,pair_condition,N,run,seed,train_examples,train_pairs,val_pairs,epochs_trained,general_pair_accuracy,same_image_accuracy,mse,mae,pearson,spearman,kendall_c,rating_mode,test_examples,general_test_pairs,same_image_test_pairs
FlickrExpert,vilbert,vilbert,hinge,different_image,0.4,7,6,3693,1477,324,20,0.8561584840654608,0.8158602150537635,10.038710594177246,2.46947979927063,0.7170061938591661,0.6396054025190006,0.514601869595226,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,0.4,7,6,3693,1477,324,21,0.8709732988802756,0.8313172043010753,19.826852798461914,3.518399477005005,0.7286389223329479,0.6586603877292815,0.5313862360380666,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,0.4,8,7,3693,1477,324,21,0.875452196382429,0.8346774193548387,7.970893383026123,2.319554090499878,0.7507883816020922,0.6695259943859634,0.5437470000096445,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,0.4,8,7,3693,1477,324,18,0.8749354005167959,0.8494623655913979,15.974190711975098,3.1313443183898926,0.7387335797261017,0.6703022363952964,0.5446689135837091,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,0.4,9,8,3693,1477,324,18,0.8737295434969854,0.8420698924731183,6.368649482727051,2.1015493869781494,0.750402668049432,0.6575881211874947,0.5332577601605237,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,0.4,9,8,3693,1477,324,18,0.878380706287683,0.8387096774193549,9.335994720458984,2.605424642562866,0.7149752888133634,0.6678860108916753,0.5384885315979201,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,0.4,10,9,3693,1477,324,20,0.8742463393626184,0.8420698924731183,9.263081550598145,2.4346203804016113,0.7329208824416327,0.6746462592708387,0.5464296498088538,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,0.4,10,9,3693,1477,324,19,0.8716623600344531,0.8461021505376344,9.593218803405762,2.555030584335327,0.7448674250002512,0.6695755096614644,0.5419150429933702,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,0.5,1,0,3693,1846,405,19,0.8689061154177433,0.8373655913978495,12.76724910736084,3.031968832015991,0.749591934305812,0.6637206381071155,0.5386824104182169,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,0.5,1,0,3693,1846,405,16,0.8472006890611542,0.8030913978494624,8.677456855773926,2.2605748176574707,0.7340238613771817,0.6291747753650802,0.508263219184705,rounded_mean,1161,5805,1488
