dataset,representation,embedding_tag,objective,pair_condition,N,run,seed,train_examples,train_pairs,val_pairs,epochs_trained,general_pair_accuracy,same_image_accuracy,mse,mae,pearson,spearman,kendall_c,rating_mode,test_examples,general_test_pairs,same_image_test_pairs
FlickrExpert,vilbert,vilbert,hinge,different_image,4.0,1,0,3693,14772,3240,16,0.8685615848406546,0.8360215053763441,3.7619175910949707,1.7212717533111572,0.723506174805415,0.6573467976072705,0.5308639502364505,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,4.0,1,0,3693,14772,3240,16,0.8770025839793282,0.8521505376344086,10.033350944519043,2.6879279613494873,0.7466145263091448,0.6810265509994715,0.552234144285904,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,4.0,2,1,3693,14772,3240,16,0.8718346253229974,0.8434139784946236,3.6894679069519043,1.6482518911361694,0.7566817927080649,0.6646627335799926,0.5398219430762881,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,4.0,2,1,3693,14772,3240,16,0.8806201550387597,0.8541666666666666,7.2350335121154785,2.287357807159424,0.7482437118981125,0.6790328082232295,0.5499392521272883,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,4.0,3,2,3693,14772,3240,16,0.8768303186907838,0.855510752688172,7.164419174194336,2.248811960220337,0.6977214360725554,0.6718327297933439,0.5420495711543926,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,4.0,3,2,3693,14772,3240,16,0.8773471145564169,0.8461021505376344,10.174504280090332,2.6269218921661377,0.7523456184440533,0.6745472904540838,0.547699753917329,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,4.0,4,3,3693,14772,3240,16,0.8756244616709733,0.844758064516129,6.632946014404297,2.2339088916778564,0.7193553955217737,0.6728882795830223,0.5448192685872045,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,4.0,4,3,3693,14772,3240,16,0.8751076658053403,0.844758064516129,9.271385192871094,2.59562611579895,0.7340160092047938,0.670483051594505,0.542472939190551,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,4.0,5,4,3693,14772,3240,17,0.8723514211886305,0.8454301075268817,11.918631553649902,2.899874210357666,0.7396174847854979,0.6765734613482376,0.549856161204304,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,4.0,5,4,3693,14772,3240,16,0.8752799310938846,0.842741935483871,11.527690887451172,2.917813777923584,0.707565551951916,0.6695876448505442,0.5414837615359753,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,4.0,6,5,3693,14772,3240,18,0.878380706287683,0.8407258064516129,13.003778457641602,3.0893502235412598,0.7341413456882719,0.6765292508083701,0.5485425332790275,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,4.0,6,5,3693,14772,3240,16,0.8776916451335056,0.8407258064516129,15.463048934936523,3.2959036827087402,0.7500805960607551,0.6756449650480066,0.5486177107807753,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,4.0,7,6,3693,14772,3240,17,0.8761412575366063,0.842741935483871,12.972136497497559,3.0354087352752686,0.7510979747891255,0.6770427033579581,0.550065866867074,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,4.0,7,6,3693,14772,3240,16,0.8747631352282516,0.8440860215053764,13.11371898651123,3.0502166748046875,0.7550245529771473,0.6692924140441202,0.5446807837155639,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,4.0,8,7,3693,14772,3240,16,0.8711455641688199,0.8541666666666666,6.239283561706543,2.117910861968994,0.7327385621746885,0.6669823846737157,0.5405539345406741,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,4.0,8,7,3693,14772,3240,16,0.8787252368647718,0.8501344086021505,11.611119270324707,2.8495099544525146,0.7415646648472496,0.6797660258721508,0.5515971138763572,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,4.0,9,8,3693,14772,3240,16,0.8739018087855297,0.8461021505376344,6.726325511932373,2.1443440914154053,0.7452653013869792,0.6732461486019755,0.5449102729314255,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,4.0,9,8,3693,14772,3240,16,0.8811369509043928,0.8588709677419355,10.629618644714355,2.6905484199523926,0.7358936116899031,0.6827431775611281,0.5528236941680311,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,4.0,10,9,3693,14772,3240,16,0.8621877691645133,0.8333333333333334,7.10398006439209,2.3383591175079346,0.7134413327651998,0.6551910641674965,0.5289726425609018,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,4.0,10,9,3693,14772,3240,16,0.8756244616709733,0.842741935483871,14.152402877807617,3.2300822734832764,0.7483955210842055,0.673825617109309,0.5465048273106016,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,5.0,1,0,3693,18465,4050,16,0.8744186046511628,0.8373655913978495,8.477017402648926,2.493032693862915,0.7380809513028623,0.6680779823511935,0.5421840993154149,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,5.0,1,0,3693,18465,4050,16,0.8792420327304048,0.8467741935483871,14.157094955444336,3.163215160369873,0.7593503244713702,0.6737041197020709,0.5479331998438088,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,5.0,2,1,3693,18465,4050,16,0.8725236864771748,0.8293010752688172,5.430456161499023,1.9779915809631348,0.7103648374420288,0.6617111619171244,0.5330084873915707,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,5.0,2,1,3693,18465,4050,16,0.8821705426356589,0.8528225806451613,9.151388168334961,2.450556516647339,0.7419314754638924,0.6826423567169699,0.5526219019264976,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,5.0,3,2,3693,18465,4050,16,0.8757967269595176,0.8440860215053764,5.476222038269043,2.0310451984405518,0.7472706345782854,0.6695543700915337,0.5434977272406915,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,5.0,3,2,3693,18465,4050,16,0.8745908699397071,0.834005376344086,13.380423545837402,3.111400842666626,0.7438892931812688,0.6644994288589222,0.5390424710844824,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,5.0,4,3,3693,18465,4050,16,0.8578811369509044,0.8151881720430108,7.593327045440674,2.3327298164367676,0.7260342506268884,0.6430396566190295,0.5206595935518477,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,5.0,4,3,3693,18465,4050,16,0.8726959517657192,0.8353494623655914,15.68752384185791,3.3911423683166504,0.7524398037659239,0.6678320198832833,0.5415272853527766,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,5.0,5,4,3693,18465,4050,16,0.8671834625322997,0.8306451612903226,6.718103885650635,2.248823881149292,0.7179262094726084,0.6629375965114594,0.5372936049911926,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,5.0,5,4,3693,18465,4050,16,0.8768303186907838,0.8481182795698925,14.245484352111816,3.2406022548675537,0.7434963847750851,0.6732506684307571,0.5464019528345256,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,5.0,6,5,3693,18465,4050,16,0.868733850129199,0.8481182795698925,9.975849151611328,2.754709482192993,0.7161983397646878,0.6658210748352424,0.5386923021947626,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,5.0,6,5,3693,18465,4050,16,0.8711455641688199,0.844758064516129,14.073352813720703,3.153111696243286,0.727682503389218,0.6746113617830558,0.5468213641600658,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,5.0,7,6,3693,18465,4050,16,0.8795865633074935,0.853494623655914,12.577892303466797,3.1325557231903076,0.7615478738686363,0.6806928509381298,0.5535754691855086,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,5.0,7,6,3693,18465,4050,16,0.883204134366925,0.8467741935483871,20.104639053344727,3.9042952060699463,0.758717468352188,0.6766071298577384,0.5498027456109569,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,5.0,8,7,3693,18465,4050,16,0.8652885443583118,0.8346774193548387,7.073885440826416,2.3453476428985596,0.6650805615172857,0.6562214263844918,0.5280705125399288,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,5.0,8,7,3693,18465,4050,17,0.8763135228251507,0.8494623655913979,20.590675354003906,3.8567750453948975,0.7260297560860067,0.6697495605510623,0.543584774874294,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,5.0,9,8,3693,18465,4050,16,0.8742463393626184,0.8293010752688172,6.352874755859375,2.109764814376831,0.7490935673453407,0.6643146979446325,0.5396161941241363,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,5.0,9,8,3693,18465,4050,16,0.8749354005167959,0.8387096774193549,15.94989013671875,3.3145229816436768,0.7356186534210138,0.6729413048914112,0.5459627579558941,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,5.0,10,9,3693,18465,4050,16,0.8770025839793282,0.842741935483871,8.630139350891113,2.534365177154541,0.7173089834373059,0.667592120600324,0.5420970516818122,rounded_mean,1161,5805,1488
